0.000000 5.405118 2.286934 3.282856 10.974909 -0.018704 0.000000 0.000000 0.000000 -6.487690 -1.749074 -8.244014
0.016667 5.403525 2.286322 3.282202 10.972052 -0.005453 0.000000 0.000000 0.000000 -6.550959 -1.776784 -8.335205
0.033333 5.401592 2.285682 3.281408 10.968683 -0.019027 0.000000 0.000000 0.000000 -6.666571 -1.829518 -8.503975
0.050000 5.399854 2.285109 3.280719 10.965680 -0.011109 0.000000 0.000000 0.000000 -6.760882 -1.876916 -8.646110
0.066667 5.398048 2.284464 3.279923 10.962429 -0.008200 0.000000 0.000000 0.000000 -6.834559 -1.918931 -8.762228
0.083333 5.396504 2.283896 3.279311 10.959707 -0.003999 0.000000 0.000000 0.000000 -6.887257 -1.955223 -8.851640
0.100000 5.394990 2.283390 3.278776 10.957154 -0.005776 0.000000 0.000000 0.000000 -6.919420 -1.985654 -8.914649
0.116667 5.393369 2.282992 3.278292 10.954652 -0.020158 0.000000 0.000000 0.000000 -6.932289 -2.010302 -8.952571
0.133333 5.392175 2.282741 3.277997 10.952908 -0.012725 0.000000 0.000000 0.000000 -6.926003 -2.028916 -8.965290
0.150000 5.390972 2.282358 3.277634 10.950954 -0.013694 0.000000 0.000000 0.000000 -6.901445 -2.041448 -8.953641
0.166667 5.390111 2.281952 3.277373 10.949421 -0.012563 0.000000 0.000000 0.000000 -6.860221 -2.048055 -8.919380
0.183333 5.389223 2.281555 3.277323 10.948081 -0.013533 0.000000 0.000000 0.000000 -6.802763 -2.048547 -8.862746
0.200000 5.388137 2.281086 3.277447 10.946648 0.000526 0.000000 0.000000 0.000000 -6.730186 -2.042928 -8.784856
0.216667 5.387171 2.280586 3.277412 10.945140 -0.017896 0.000000 0.000000 0.000000 -6.644232 -2.031402 -8.687653
0.233333 5.386562 2.280087 3.277049 10.943660 -0.022905 0.000000 0.000000 0.000000 -6.545447 -2.013816 -8.571525
0.250000 5.386239 2.279634 3.276225 10.942052 -0.015795 0.000000 0.000000 0.000000 -6.434982 -1.990216 -8.437667
0.266667 5.385939 2.279150 3.275272 10.940309 -0.011755 0.000000 0.000000 0.000000 -6.314541 -1.960835 -8.288016
0.283333 5.385546 2.278682 3.274264 10.938435 -0.010301 0.000000 0.000000 0.000000 -6.184638 -1.925566 -8.122972
0.300000 5.385020 2.278250 3.273341 10.936553 -0.022905 0.000000 0.000000 0.000000 -6.046336 -1.884497 -7.943684
0.316667 5.383890 2.277876 3.272673 10.934380 -0.011917 0.000000 0.000000 0.000000 -5.901184 -1.837899 -7.751973
0.333333 5.382474 2.277573 3.272254 10.932240 -0.004645 0.000000 0.000000 0.000000 -5.749589 -1.785723 -7.548194
0.350000 5.380772 2.277273 3.272224 10.930204 -0.007877 0.000000 0.000000 0.000000 -5.592460 -1.728114 -7.333398
0.366667 5.378884 2.276744 3.272212 10.927777 -0.010462 0.000000 0.000000 0.000000 -5.431133 -1.665390 -7.109239
0.383333 5.376778 2.276168 3.271878 10.924760 -0.015795 0.000000 0.000000 0.000000 -5.265876 -1.597577 -6.876010
0.400000 5.374835 2.275480 3.271364 10.921610 -0.008685 0.000000 0.000000 0.000000 -5.097404 -1.524889 -6.634637
0.416667 5.373049 2.274793 3.270809 10.918580 -0.007877 0.000000 0.000000 0.000000 -4.926800 -1.447694 -6.386574
0.433333 5.371163 2.274058 3.270375 10.915526 -0.023228 0.000000 0.000000 0.000000 -4.754148 -1.366109 -6.132018
0.450000 5.369540 2.273392 3.269857 10.912716 -0.015633 0.000000 0.000000 0.000000 -4.579911 -1.280421 -5.871723
0.466667 5.368128 2.272741 3.269128 10.909924 -0.014017 0.000000 0.000000 0.000000 -4.404844 -1.191050 -5.606861
0.483333 5.367180 2.272087 3.268515 10.907710 -0.014987 0.000000 0.000000 0.000000 -4.228761 -1.098207 -5.337458
0.500000 5.366667 2.271615 3.267728 10.905936 -0.007392 0.000000 0.000000 0.000000 -4.051769 -1.002245 -5.063979
0.516667 5.366490 2.271331 3.267037 10.904777 -0.007231 0.000000 0.000000 0.000000 -3.874183 -0.903618 -4.787191
0.533333 5.366256 2.271183 3.266513 10.903860 -0.021451 0.000000 0.000000 0.000000 -3.695429 -0.802611 -4.506809
0.550000 5.366131 2.271089 3.266133 10.903256 -0.011594 0.000000 0.000000 0.000000 -3.515147 -0.699618 -4.222869
0.566667 5.366238 2.271190 3.266235 10.903563 -0.014502 0.000000 0.000000 0.000000 -3.333106 -0.595088 -3.935592
0.583333 5.366140 2.271346 3.266519 10.903903 -0.010139 0.000000 0.000000 0.000000 -3.148261 -0.489340 -3.644258
0.600000 5.366097 2.271496 3.266935 10.904423 -0.004807 0.000000 0.000000 0.000000 -2.959728 -0.382759 -3.348369
0.616667 5.366214 2.271750 3.267276 10.905131 -0.005453 0.000000 0.000000 0.000000 -2.766700 -0.275740 -3.047521
0.633333 5.366308 2.271956 3.267530 10.905679 -0.013371 0.000000 0.000000 0.000000 -2.567680 -0.168590 -2.740528
